station,period,entries_diff,exits_diff
"125 ST (4,5,6)",2020-05-01,138438.0,205693.0
"125 ST (4,5,6)",2020-06-01,167445.0,244723.0
"125 ST (4,5,6)",2020-07-01,187215.0,286680.0
"125 ST (4,5,6)",2020-08-01,190316.0,282410.0
"125 ST (4,5,6)",2020-09-01,235107.0,307737.0
"125 ST (4,5,6)",2020-10-01,256118.0,336893.0
"125 ST (4,5,6)",2020-11-01,230706.0,313028.0
"125 ST (4,5,6)",2020-12-01,231336.0,327485.0
"125 ST (4,5,6)",2021-01-01,217660.0,303813.0
"125 ST (4,5,6)",2021-02-01,199580.0,277721.0
"125 ST (4,5,6)",2021-03-01,103261.0,138606.0
"125 ST (A,C,B,D)",2018-12-01,53689.0,51103.0
"125 ST (A,C,B,D)",2019-01-01,711879.0,614096.0
"125 ST (A,C,B,D)",2019-02-01,684652.0,598300.0
"125 ST (A,C,B,D)",2019-03-01,791630.0,686722.0
"125 ST (A,C,B,D)",2019-04-01,771923.0,680859.0
"125 ST (A,C,B,D)",2019-05-01,824891.0,723384.0
"125 ST (A,C,B,D)",2019-06-01,796316.0,723242.0
"125 ST (A,C,B,D)",2019-07-01,772957.0,722813.0
"125 ST (A,C,B,D)",2019-08-01,796206.0,750199.0
"125 ST (A,C,B,D)",2019-09-01,787805.0,714214.0
"125 ST (A,C,B,D)",2019-10-01,853738.0,757464.0
"125 ST (A,C,B,D)",2019-11-01,768397.0,669473.0
"125 ST (A,C,B,D)",2019-12-01,743937.0,671196.0
"125 ST (A,C,B,D)",2020-01-01,745068.0,680872.0
"125 ST (A,C,B,D)",2020-02-01,713799.0,655879.0
"125 ST (A,C,B,D)",2020-03-01,440839.0,430179.0
"125 ST (A,C,B,D)",2020-04-01,98576.0,127517.0
"125 ST (A,C,B,D)",2020-05-01,116311.0,153880.0
"125 ST (A,C,B,D)",2020-06-01,158837.0,209509.0
"125 ST (A,C,B,D)",2020-07-01,207004.0,269625.0
"125 ST (A,C,B,D)",2020-08-01,219490.0,288394.0
"125 ST (A,C,B,D)",2020-09-01,254327.0,310927.0
"125 ST (A,C,B,D)",2020-10-01,280367.0,338095.0
"125 ST (A,C,B,D)",2020-11-01,249800.0,308146.0
"125 ST (A,C,B,D)",2020-12-01,249098.0,316932.0
"125 ST (A,C,B,D)",2021-01-01,230130.0,295589.0
"125 ST (A,C,B,D)",2021-02-01,215718.0,273837.0
"125 ST (A,C,B,D)",2021-03-01,111162.0,138059.0
"135 ST (2,3)",2018-12-01,30102.0,11374.0
"135 ST (2,3)",2019-01-01,347644.0,113936.0
"135 ST (2,3)",2019-02-01,343237.0,111245.0
"135 ST (2,3)",2019-03-01,390175.0,123391.0
"135 ST (2,3)",2019-04-01,307615.0,116088.0
"135 ST (2,3)",2019-05-01,404781.0,133288.0
"135 ST (2,3)",2019-06-01,376963.0,129471.0
"135 ST (2,3)",2019-07-01,360147.0,123554.0
"135 ST (2,3)",2019-08-01,276008.0,91009.0
"135 ST (2,3)",2019-09-01,367542.0,121156.0
"135 ST (2,3)",2019-10-01,398693.0,136903.0
"135 ST (2,3)",2019-11-01,345015.0,123091.0
"135 ST (2,3)",2019-12-01,333566.0,116555.0
"135 ST (2,3)",2020-01-01,352791.0,127256.0
"135 ST (2,3)",2020-02-01,343303.0,120487.0
"135 ST (2,3)",2020-03-01,215406.0,89295.0
"135 ST (2,3)",2020-04-01,54771.0,38046.0
"135 ST (2,3)",2020-05-01,64644.0,44986.0
"135 ST (2,3)",2020-06-01,85950.0,55529.0
"135 ST (2,3)",2020-07-01,101583.0,65305.0
"135 ST (2,3)",2020-08-01,101649.0,66295.0
"135 ST (2,3)",2020-09-01,123681.0,78445.0
"135 ST (2,3)",2020-10-01,138571.0,81745.0
"135 ST (2,3)",2020-11-01,122823.0,74973.0
"135 ST (2,3)",2020-12-01,117693.0,74750.0
"135 ST (2,3)",2021-01-01,113325.0,74608.0
"135 ST (2,3)",2021-02-01,108954.0,68667.0
"135 ST (2,3)",2021-03-01,54022.0,32415.0
"135 ST (B,C)",2018-12-01,7482.0,5579.0
"135 ST (B,C)",2019-01-01,134179.0,105290.0
"135 ST (B,C)",2019-02-01,127184.0,95998.0
"135 ST (B,C)",2019-03-01,146834.0,115358.0
"135 ST (B,C)",2019-04-01,140025.0,110496.0
"135 ST (B,C)",2019-05-01,155658.0,121356.0
"135 ST (B,C)",2019-06-01,142518.0,108383.0
"135 ST (B,C)",2019-07-01,132528.0,101591.0
"135 ST (B,C)",2019-08-01,154218.0,113893.0
"135 ST (B,C)",2019-09-01,162554.0,122037.0
"135 ST (B,C)",2019-10-01,172317.0,128839.0
"135 ST (B,C)",2019-11-01,154316.0,110737.0
"135 ST (B,C)",2019-12-01,146009.0,108734.0
"135 ST (B,C)",2020-01-01,147982.0,112774.0
"135 ST (B,C)",2020-02-01,138640.0,106086.0
"135 ST (B,C)",2020-03-01,82989.0,69861.0
"135 ST (B,C)",2020-04-01,12315.0,15503.0
"135 ST (B,C)",2020-05-01,14219.0,16206.0
"135 ST (B,C)",2020-06-01,23485.0,25062.0
"135 ST (B,C)",2020-07-01,30586.0,32774.0
"135 ST (B,C)",2020-08-01,31443.0,32870.0
"135 ST (B,C)",2020-09-01,40521.0,40727.0
"135 ST (B,C)",2020-10-01,49347.0,42624.0
"135 ST (B,C)",2020-11-01,37999.0,40100.0
"135 ST (B,C)",2020-12-01,37204.0,39476.0
"135 ST (B,C)",2021-01-01,33804.0,37716.0
"135 ST (B,C)",2021-02-01,31380.0,33638.0
"135 ST (B,C)",2021-03-01,17351.0,18480.0
137 ST-CITY COLLEGE (1),2018-12-01,22178.0,19166.0
137 ST-CITY COLLEGE (1),2019-01-01,320589.0,279917.0
137 ST-CITY COLLEGE (1),2019-02-01,326206.0,283566.0
137 ST-CITY COLLEGE (1),2019-03-01,358238.0,316015.0
137 ST-CITY COLLEGE (1),2019-04-01,376826.0,337685.0
137 ST-CITY COLLEGE (1),2019-05-01,374157.0,335802.0
137 ST-CITY COLLEGE (1),2019-06-01,252374.0,211711.0
137 ST-CITY COLLEGE (1),2019-07-01,261237.0,242568.0
137 ST-CITY COLLEGE (1),2019-08-01,274820.0,265966.0
137 ST-CITY COLLEGE (1),2019-09-01,360801.0,330568.0
137 ST-CITY COLLEGE (1),2019-10-01,362299.0,332963.0
137 ST-CITY COLLEGE (1),2019-11-01,335261.0,309462.0
137 ST-CITY COLLEGE (1),2019-12-01,320388.0,280992.0
137 ST-CITY COLLEGE (1),2020-01-01,337464.0,354681.0
137 ST-CITY COLLEGE (1),2020-02-01,361866.0,369679.0
137 ST-CITY COLLEGE (1),2020-03-01,196831.0,200789.0
137 ST-CITY COLLEGE (1),2020-04-01,34817.0,49234.0
137 ST-CITY COLLEGE (1),2020-05-01,43418.0,59747.0
137 ST-CITY COLLEGE (1),2020-06-01,64948.0,83710.0
137 ST-CITY COLLEGE (1),2020-07-01,81908.0,103802.0
137 ST-CITY COLLEGE (1),2020-08-01,87291.0,113572.0
137 ST-CITY COLLEGE (1),2020-09-01,110091.0,134227.0
137 ST-CITY COLLEGE (1),2020-10-01,122579.0,152411.0
137 ST-CITY COLLEGE (1),2020-11-01,111896.0,140617.0
137 ST-CITY COLLEGE (1),2020-12-01,107094.0,139057.0
137 ST-CITY COLLEGE (1),2021-01-01,116730.0,152061.0
137 ST-CITY COLLEGE (1),2021-02-01,110008.0,146397.0
137 ST-CITY COLLEGE (1),2021-03-01,52666.0,68347.0
"138 ST-GRAND CONCOURSE (4,5)",2018-12-01,4462.0,4183.0
"138 ST-GRAND CONCOURSE (4,5)",2019-01-01,78220.0,70554.0
"138 ST-GRAND CONCOURSE (4,5)",2019-02-01,71823.0,62201.0
"138 ST-GRAND CONCOURSE (4,5)",2019-03-01,84105.0,75744.0
"138 ST-GRAND CONCOURSE (4,5)",2019-04-01,89055.0,80934.0
"138 ST-GRAND CONCOURSE (4,5)",2019-05-01,97856.0,86351.0
"138 ST-GRAND CONCOURSE (4,5)",2019-06-01,95733.0,81748.0
"138 ST-GRAND CONCOURSE (4,5)",2019-07-01,88217.0,81008.0
"138 ST-GRAND CONCOURSE (4,5)",2019-08-01,92393.0,86129.0
"138 ST-GRAND CONCOURSE (4,5)",2019-09-01,105132.0,87562.0
"138 ST-GRAND CONCOURSE (4,5)",2019-10-01,107646.0,90598.0
"138 ST-GRAND CONCOURSE (4,5)",2019-11-01,83452.0,70363.0
"138 ST-GRAND CONCOURSE (4,5)",2019-12-01,59081.0,47310.0
"138 ST-GRAND CONCOURSE (4,5)",2020-01-01,57822.0,47327.0
"138 ST-GRAND CONCOURSE (4,5)",2020-02-01,49857.0,34938.0
"138 ST-GRAND CONCOURSE (4,5)",2020-03-01,35259.0,23736.0
"138 ST-GRAND CONCOURSE (4,5)",2020-04-01,15757.0,18864.0
"138 ST-GRAND CONCOURSE (4,5)",2020-05-01,13157.0,15457.0
"138 ST-GRAND CONCOURSE (4,5)",2020-06-01,14170.0,16920.0
"138 ST-GRAND CONCOURSE (4,5)",2020-07-01,15363.0,21516.0
"138 ST-GRAND CONCOURSE (4,5)",2020-08-01,21925.0,31148.0
"138 ST-GRAND CONCOURSE (4,5)",2020-09-01,30547.0,36967.0
"138 ST-GRAND CONCOURSE (4,5)",2020-10-01,34647.0,40873.0
"138 ST-GRAND CONCOURSE (4,5)",2020-11-01,34789.0,42222.0
"138 ST-GRAND CONCOURSE (4,5)",2020-12-01,35966.0,43553.0
"138 ST-GRAND CONCOURSE (4,5)",2021-01-01,36019.0,42551.0
"138 ST-GRAND CONCOURSE (4,5)",2021-02-01,33750.0,39296.0
"138 ST-GRAND CONCOURSE (4,5)",2021-03-01,17832.0,20036.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2018-12-01,173235.0,174496.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-01-01,2563393.0,2308815.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-02-01,2440712.0,2211179.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-03-01,2796894.0,2552372.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-04-01,2804176.0,2610415.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-05-01,2867979.0,2647810.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-06-01,2680329.0,2455803.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-07-01,2576010.0,2420877.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-08-01,2586880.0,2437166.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-09-01,2693848.0,2548466.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-10-01,2887354.0,2730295.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-11-01,2645441.0,2512520.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2019-12-01,2591543.0,2489791.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-01-01,2464938.0,2393330.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-02-01,2343359.0,2292856.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-03-01,1221243.0,1220591.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-04-01,173937.0,214253.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-05-01,215681.0,264447.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-06-01,327994.0,397286.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-07-01,461100.0,556239.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-08-01,504536.0,613696.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-09-01,613718.0,734983.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-10-01,681453.0,810306.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-11-01,605664.0,740091.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2020-12-01,591236.0,730998.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2021-01-01,535161.0,674554.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2021-02-01,500881.0,647590.0
"14 ST-UNION SQ (4,5,6,L,N,Q,R,W)",2021-03-01,256158.0,328794.0
"14 ST/6 AV (1,2,3,F,L,M)",2018-12-01,78824.0,65676.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-01-01,1156797.0,860873.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-02-01,1143014.0,862834.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-03-01,1290707.0,988362.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-04-01,1264025.0,971789.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-05-01,1317110.0,1018836.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-06-01,1270242.0,978490.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-07-01,1172895.0,922260.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-08-01,1112001.0,896179.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-09-01,1261060.0,985890.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-10-01,1399032.0,1106253.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-11-01,1267005.0,1011490.0
"14 ST/6 AV (1,2,3,F,L,M)",2019-12-01,1183376.0,960851.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-01-01,1160286.0,939329.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-02-01,1127999.0,945172.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-03-01,573838.0,492063.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-04-01,63886.0,74836.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-05-01,81932.0,93087.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-06-01,143663.0,146817.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-07-01,205801.0,214393.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-08-01,235566.0,244421.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-09-01,288544.0,290744.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-10-01,329068.0,336522.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-11-01,291779.0,308675.0
"14 ST/6 AV (1,2,3,F,L,M)",2020-12-01,274032.0,300910.0
"14 ST/6 AV (1,2,3,F,L,M)",2021-01-01,248833.0,273590.0
"14 ST/6 AV (1,2,3,F,L,M)",2021-02-01,231533.0,260368.0
"14 ST/6 AV (1,2,3,F,L,M)",2021-03-01,120851.0,131797.0
"14 ST/8 AV (A,C,E,L)",2018-12-01,84515.0,65117.0
"14 ST/8 AV (A,C,E,L)",2019-01-01,1169794.0,819775.0
"14 ST/8 AV (A,C,E,L)",2019-02-01,1039788.0,756675.0
"14 ST/8 AV (A,C,E,L)",2019-03-01,1219629.0,895222.0
"14 ST/8 AV (A,C,E,L)",2019-04-01,1245286.0,931680.0
"14 ST/8 AV (A,C,E,L)",2019-05-01,1282652.0,935630.0
"14 ST/8 AV (A,C,E,L)",2019-06-01,1253007.0,898792.0
"14 ST/8 AV (A,C,E,L)",2019-07-01,1191771.0,855535.0
"14 ST/8 AV (A,C,E,L)",2019-08-01,1159580.0,877603.0
"14 ST/8 AV (A,C,E,L)",2019-09-01,1193034.0,1008976.0
"14 ST/8 AV (A,C,E,L)",2019-10-01,1315686.0,1109225.0
"14 ST/8 AV (A,C,E,L)",2019-11-01,1138368.0,995682.0
"14 ST/8 AV (A,C,E,L)",2019-12-01,1163121.0,1016610.0
"14 ST/8 AV (A,C,E,L)",2020-01-01,1130707.0,948223.0
"14 ST/8 AV (A,C,E,L)",2020-02-01,1047413.0,928726.0
"14 ST/8 AV (A,C,E,L)",2020-03-01,487239.0,439310.0
"14 ST/8 AV (A,C,E,L)",2020-04-01,50144.0,56585.0
"14 ST/8 AV (A,C,E,L)",2020-05-01,66078.0,76040.0
"14 ST/8 AV (A,C,E,L)",2020-06-01,118339.0,129123.0
"14 ST/8 AV (A,C,E,L)",2020-07-01,181234.0,195324.0
"14 ST/8 AV (A,C,E,L)",2020-08-01,202609.0,227467.0
"14 ST/8 AV (A,C,E,L)",2020-09-01,238492.0,272186.0
"14 ST/8 AV (A,C,E,L)",2020-10-01,278197.0,313944.0
"14 ST/8 AV (A,C,E,L)",2020-11-01,236627.0,275865.0
"14 ST/8 AV (A,C,E,L)",2020-12-01,225374.0,260543.0
"14 ST/8 AV (A,C,E,L)",2021-01-01,216575.0,260255.0
"14 ST/8 AV (A,C,E,L)",2021-02-01,200907.0,251057.0
"14 ST/8 AV (A,C,E,L)",2021-03-01,102296.0,123416.0
145 ST (1),2018-12-01,20530.0,15422.0
145 ST (1),2019-01-01,253779.0,201489.0
145 ST (1),2019-02-01,240976.0,188511.0
145 ST (1),2019-03-01,275522.0,221922.0
145 ST (1),2019-04-01,242154.0,191999.0
145 ST (1),2019-05-01,267351.0,221164.0
145 ST (1),2019-06-01,217704.0,183760.0
145 ST (1),2019-07-01,216055.0,208027.0
145 ST (1),2019-08-01,221661.0,200818.0
145 ST (1),2019-09-01,232156.0,195966.0
145 ST (1),2019-10-01,276056.0,228670.0
145 ST (1),2019-11-01,267322.0,225769.0
145 ST (1),2019-12-01,254243.0,206494.0
145 ST (1),2020-01-01,213665.0,170036.0
145 ST (1),2020-02-01,171280.0,136111.0
145 ST (1),2020-03-01,133416.0,131701.0
145 ST (1),2020-04-01,30959.0,41794.0
145 ST (1),2020-05-01,40166.0,53400.0
145 ST (1),2020-06-01,55897.0,72659.0
145 ST (1),2020-07-01,72411.0,93716.0
145 ST (1),2020-08-01,77292.0,100797.0
145 ST (1),2020-09-01,98985.0,118799.0
145 ST (1),2020-10-01,110214.0,128767.0
145 ST (1),2020-11-01,100620.0,119279.0
145 ST (1),2020-12-01,96483.0,113270.0
145 ST (1),2021-01-01,62887.0,71061.0
145 ST (1),2021-02-01,62121.0,70656.0
145 ST (1),2021-03-01,34342.0,39591.0
145 ST (3),2018-12-01,5585.0,490.0
145 ST (3),2019-01-01,74937.0,5045.0
145 ST (3),2019-02-01,75845.0,5097.0
145 ST (3),2019-03-01,86923.0,5636.0
145 ST (3),2019-04-01,87765.0,5681.0
145 ST (3),2019-05-01,88860.0,6288.0
145 ST (3),2019-06-01,87984.0,6847.0
145 ST (3),2019-07-01,77345.0,6545.0
145 ST (3),2019-08-01,65676.0,5210.0
145 ST (3),2019-09-01,87487.0,6579.0
145 ST (3),2019-10-01,96621.0,7134.0
145 ST (3),2019-11-01,84174.0,6794.0
145 ST (3),2019-12-01,78785.0,6918.0
145 ST (3),2020-01-01,86668.0,7527.0
145 ST (3),2020-02-01,85719.0,7318.0
145 ST (3),2020-03-01,55047.0,5498.0
145 ST (3),2020-04-01,10759.0,2746.0
145 ST (3),2020-05-01,13045.0,3026.0
145 ST (3),2020-06-01,16522.0,3165.0
145 ST (3),2020-07-01,22082.0,4256.0
145 ST (3),2020-08-01,25616.0,5112.0
145 ST (3),2020-09-01,32582.0,5563.0
145 ST (3),2020-10-01,36202.0,5997.0
145 ST (3),2020-11-01,32668.0,5793.0
145 ST (3),2020-12-01,30514.0,5432.0
145 ST (3),2021-01-01,29860.0,6027.0
145 ST (3),2021-02-01,28174.0,5255.0
145 ST (3),2021-03-01,14388.0,2319.0
"145 ST (A,B,C,D)",2018-12-01,42016.0,40685.0
"145 ST (A,B,C,D)",2019-01-01,581827.0,578596.0
"145 ST (A,B,C,D)",2019-02-01,569468.0,567658.0
"145 ST (A,B,C,D)",2019-03-01,642921.0,631857.0
"145 ST (A,B,C,D)",2019-04-01,545192.0,533229.0
"145 ST (A,B,C,D)",2019-05-01,667663.0,664026.0
"145 ST (A,B,C,D)",2019-06-01,630449.0,640590.0
"145 ST (A,B,C,D)",2019-07-01,612340.0,628218.0
"145 ST (A,B,C,D)",2019-08-01,621550.0,649049.0
"145 ST (A,B,C,D)",2019-09-01,660608.0,662727.0
"145 ST (A,B,C,D)",2019-10-01,691300.0,699987.0
"145 ST (A,B,C,D)",2019-11-01,625678.0,615212.0
"145 ST (A,B,C,D)",2019-12-01,601711.0,608209.0
"145 ST (A,B,C,D)",2020-01-01,600325.0,617309.0
"145 ST (A,B,C,D)",2020-02-01,604407.0,622032.0
"145 ST (A,B,C,D)",2020-03-01,361135.0,388962.0
"145 ST (A,B,C,D)",2020-04-01,75117.0,98695.0
"145 ST (A,B,C,D)",2020-05-01,93981.0,123492.0
"145 ST (A,B,C,D)",2020-06-01,127354.0,172458.0
"145 ST (A,B,C,D)",2020-07-01,157926.0,218307.0
"145 ST (A,B,C,D)",2020-08-01,170861.0,234478.0
"145 ST (A,B,C,D)",2020-09-01,197240.0,254266.0
"145 ST (A,B,C,D)",2020-10-01,216510.0,278488.0
"145 ST (A,B,C,D)",2020-11-01,196180.0,258466.0
"145 ST (A,B,C,D)",2020-12-01,192900.0,260999.0
"145 ST (A,B,C,D)",2021-01-01,187905.0,257366.0
"145 ST (A,B,C,D)",2021-02-01,175416.0,240942.0
"145 ST (A,B,C,D)",2021-03-01,86205.0,116528.0
"149 ST-GRAND CONCOURSE (2,4,5)",2018-12-01,19981.0,14302.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-01-01,314719.0,199341.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-02-01,329128.0,190768.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-03-01,357214.0,206949.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-04-01,339158.0,214315.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-05-01,357548.0,214877.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-06-01,309895.0,209189.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-07-01,300068.0,214161.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-08-01,287222.0,264090.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-09-01,352858.0,239409.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-10-01,373135.0,226666.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-11-01,338198.0,222569.0
"149 ST-GRAND CONCOURSE (2,4,5)",2019-12-01,315612.0,185144.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-01-01,316596.0,180128.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-02-01,318740.0,177212.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-03-01,222426.0,154632.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-04-01,62940.0,67166.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-05-01,71092.0,80136.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-06-01,88247.0,96360.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-07-01,99750.0,113714.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-08-01,100809.0,115438.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-09-01,117545.0,122116.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-10-01,130708.0,127746.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-11-01,118161.0,117144.0
"149 ST-GRAND CONCOURSE (2,4,5)",2020-12-01,115383.0,117877.0
"149 ST-GRAND CONCOURSE (2,4,5)",2021-01-01,108668.0,105572.0
"149 ST-GRAND CONCOURSE (2,4,5)",2021-02-01,102881.0,101306.0
"149 ST-GRAND CONCOURSE (2,4,5)",2021-03-01,53196.0,52877.0
"15 ST-PROSPECT PARK (F,G)",2018-12-01,8713.0,5763.0
"15 ST-PROSPECT PARK (F,G)",2019-01-01,164210.0,97741.0
"15 ST-PROSPECT PARK (F,G)",2019-02-01,144074.0,86286.0
"15 ST-PROSPECT PARK (F,G)",2019-03-01,169335.0,102561.0
"15 ST-PROSPECT PARK (F,G)",2019-04-01,161249.0,87971.0
"15 ST-PROSPECT PARK (F,G)",2019-05-01,177978.0,109654.0
"15 ST-PROSPECT PARK (F,G)",2019-06-01,167950.0,105759.0
"15 ST-PROSPECT PARK (F,G)",2019-07-01,159498.0,104297.0
"15 ST-PROSPECT PARK (F,G)",2019-08-01,153221.0,98900.0
"15 ST-PROSPECT PARK (F,G)",2019-09-01,168960.0,105651.0
"15 ST-PROSPECT PARK (F,G)",2019-10-01,187043.0,113175.0
"15 ST-PROSPECT PARK (F,G)",2019-11-01,168284.0,103265.0
"15 ST-PROSPECT PARK (F,G)",2019-12-01,158981.0,97497.0
"15 ST-PROSPECT PARK (F,G)",2020-01-01,170770.0,102289.0
"15 ST-PROSPECT PARK (F,G)",2020-02-01,158821.0,93372.0
"15 ST-PROSPECT PARK (F,G)",2020-03-01,83035.0,51897.0
"15 ST-PROSPECT PARK (F,G)",2020-04-01,8835.0,7102.0
"15 ST-PROSPECT PARK (F,G)",2020-05-01,12020.0,9900.0
"15 ST-PROSPECT PARK (F,G)",2020-06-01,20779.0,16618.0
"15 ST-PROSPECT PARK (F,G)",2020-07-01,30680.0,23755.0
"15 ST-PROSPECT PARK (F,G)",2020-08-01,33517.0,26467.0
"15 ST-PROSPECT PARK (F,G)",2020-09-01,42630.0,32466.0
"15 ST-PROSPECT PARK (F,G)",2020-10-01,46152.0,35808.0
"15 ST-PROSPECT PARK (F,G)",2020-11-01,38618.0,30170.0
"15 ST-PROSPECT PARK (F,G)",2020-12-01,36581.0,29268.0
"15 ST-PROSPECT PARK (F,G)",2021-01-01,34501.0,28097.0
"15 ST-PROSPECT PARK (F,G)",2021-02-01,33673.0,26358.0
"15 ST-PROSPECT PARK (F,G)",2021-03-01,17330.0,14210.0
"155 ST (B,D)",2018-12-01,6420.0,3904.0
"155 ST (B,D)",2019-01-01,92797.0,51547.0
"155 ST (B,D)",2019-02-01,84795.0,46311.0
"155 ST (B,D)",2019-03-01,96463.0,51246.0
"155 ST (B,D)",2019-04-01,95325.0,50713.0
"155 ST (B,D)",2019-05-01,97709.0,53024.0
"155 ST (B,D)",2019-06-01,94791.0,54971.0
"155 ST (B,D)",2019-07-01,94348.0,56797.0
"155 ST (B,D)",2019-08-01,95075.0,57402.0
"155 ST (B,D)",2019-09-01,99439.0,55861.0
"155 ST (B,D)",2019-10-01,105038.0,58304.0
"155 ST (B,D)",2019-11-01,95009.0,52404.0
"155 ST (B,D)",2019-12-01,94349.0,53389.0
"155 ST (B,D)",2020-01-01,96991.0,56157.0
"155 ST (B,D)",2020-02-01,90101.0,51951.0
"155 ST (B,D)",2020-03-01,64025.0,39482.0
"155 ST (B,D)",2020-04-01,21674.0,17779.0
"155 ST (B,D)",2020-05-01,24757.0,22551.0
"155 ST (B,D)",2020-06-01,29953.0,25260.0
"155 ST (B,D)",2020-07-01,33790.0,28968.0
"155 ST (B,D)",2020-08-01,30036.0,27098.0
"155 ST (B,D)",2020-09-01,38837.0,31088.0
"155 ST (B,D)",2020-10-01,40780.0,32864.0
"155 ST (B,D)",2020-11-01,38962.0,31657.0
"155 ST (B,D)",2020-12-01,39577.0,32748.0
"155 ST (B,D)",2021-01-01,37024.0,30465.0
"155 ST (B,D)",2021-02-01,33367.0,26624.0
"155 ST (B,D)",2021-03-01,17085.0,12574.0
155 ST (C),2018-12-01,5124.0,4203.0
155 ST (C),2019-01-01,72159.0,57808.0
155 ST (C),2019-02-01,64837.0,43888.0
155 ST (C),2019-03-01,74516.0,59938.0
155 ST (C),2019-04-01,73897.0,61735.0
155 ST (C),2019-05-01,81628.0,64936.0
155 ST (C),2019-06-01,83594.0,70292.0
155 ST (C),2019-07-01,76482.0,66360.0
155 ST (C),2019-08-01,76904.0,62883.0
155 ST (C),2019-09-01,78306.0,63009.0
